reviewId,userName,review,score,clean_text,word_count,char_count
6eb9ca52-bb02-44f4-84d0-d42d85c4bcad,Prateek Hota,"very bad experience in the recent times, especially during Tatkal booking. most of the time, when I click the seat type on a particular train, and error occurs with description ""unable to process your request"" and then automatically logs out. this issue is prolonged from last 3 months. and the site handling team doesn't bother to rectify it",1,bad experience recent time especially tatkal booking time click seat type particular train error occurs description unable process request automatically log issue prolonged last month site handling team doesnt bother rectify,31,224
ac613237-ac43-425a-8f1d-c7e8f773c862,hiral jatawadiya,pathetic so disappointed never reliable never books tatkal ticket always waiting congratulations to ur agents,1,pathetic disappointed never reliable never book tatkal ticket always waiting congratulation ur agent,13,100
f9f7ef23-daba-4fc6-ac4e-e005c5b24871,Sarveshwaran Velmurugan,"worst experience everytime. I can't remember having a pleasant experience with irctc booking. when the tatkal bookings opened, there were 99 available tickets. when payment done @ 11:04 am, it showed 78 available. but after money deducted, it keeps on loading and loading for 5 mins and then gives me Waiting list ticket of wl16. how is this even fair. worst app ever",1,worst experience everytime cant remember pleasant experience irctc booking tatkal booking opened available ticket payment done showed available money deducted keep loading loading min give waiting list ticket wl even fair worst app ever,34,236
b765e3d3-db0d-467d-85d9-28a738626e9a,Deepak Singh,nice,4,nice,1,4
7ca36f2f-d9ed-455c-a8b7-d9543e0268ad,Rahul Yadav,you not deserve 1 star,1,deserve star,2,12
0125e656-73cb-4683-bf2a-f770e067e3fb,Ash,"Intentionally faulty app, all its good for is loading ads faster than the booking pages",1,intentionally faulty app good loading ad faster booking page,9,60
95003da9-4212-47ed-84f4-26dadb023839,Sachin Nagpal,Bad experience,1,bad experience,2,14
48f54bac-d0a9-433c-8e61-64cb2f471ce4,100RV kumaR,"I literally reached the payment selection tab, and from there it automatically logged out me, now what kind of algorithm or code you've written guys. you guys are earning a lot of money please invest some of them in software design. please",1,literally reached payment selection tab automatically logged kind algorithm code youve written guy guy earning lot money please invest software design please,22,157
198ab085-51ec-45f6-8194-461ba233ac7b,I G,"Multiple payment processing issues. 3rd class service while booking tatkal ticket. Need much improvement in the response while querying and booking a tatkal ticket. Everytime booking a tatkal ticket, within a minute it throws ""There seems to be a connection issue"". Tried multiple time and thia is the worst error that I am facing these days.",1,multiple payment processing issue rd class service booking tatkal ticket need much improvement response querying booking tatkal ticket everytime booking tatkal ticket within minute throw seems connection issue tried multiple time thia worst error facing day,36,257
5e204fb5-9dd8-46ff-8ab4-b073471de71a,Demon Trooper,worst app to book ticket always server issue,1,worst app book ticket always server issue,7,41
0ae1c9b0-dab0-4350-b4b7-445c3f346293,Jk A,useless app from Indian railways.. Maybe developed by 1/2 boils and useless fellows,1,useless app indian railway maybe developed boil useless fellow,9,62
b3ad13f5-fa68-4491-8d8f-1ce83967a8f1,MAHABIR SAREN,worst app.Not working properly,1,worst appnot working properly,4,29
011cf832-e6da-456b-ab8b-c317358a5d77,Deepak kumar V,You can't book instant tickets using this app. Its server is always down. The app hangs. It's a third-rate app.,1,cant book instant ticket using app server always app hang thirdrate app,12,71
ae4c9fac-b708-489b-b4b1-d37d014960d4,jasin a,unable to log in,1,unable log,2,10
9ace7e9f-a917-4ec2-8829-2019e1efdb05,Kumar Lakshmanan,good,5,good,1,4
42a08bb9-26a3-4d3e-ae28-63bbd511ec6b,Chandan Gupta,"1.when try to book tatkal it shows issue ""unable to process request."" 2.I have money in my wallet but never got payment done successfully, I don't understand why they have written instant payment. 3.The irctc making fool of us. 4.Even sometimes at middle the login status got vanished.",1,try book tatkal show issue unable process request money wallet never got payment done successfully dont understand written instant payment irctc making fool u even sometimes middle login status got vanished,31,206
19645b53-3a64-4972-83ab-aa5b8a712e94,K satyanarayana B,good,5,good,1,4
d34ce20a-2ad7-4874-adc7-933f0078b847,Shadab Ansari,government apps always suck and no one cares,1,government apps always suck one care,6,36
655e2a16-37de-45d4-adb2-49b44520c9ca,aditya ng,"one of most incompetent, typical govt app.",1,one incompetent typical govt app,5,32
b4c34c7a-85c1-47c6-8163-b74e532f0aae,Pradeep Shende,"worst app, daily new rules come in preventing genuine users to book tickets.",1,worst app daily new rule come preventing genuine user book ticket,11,65
943ed422-86fe-4fc6-89a7-9619d0df10b6,Mayank soni,2 kaudi ka app haii ek bhi tatkal ticket dhang se ek booking ni hota haii ye log China se isliye 100 saal piche haii aur rhenge govt. ki bkwas app itne paise hai govt. k pass still ek application dhang k nhi hai jha smooth booking ho,1,kaudi ka app haii ek bhi tatkal ticket dhang se ek booking ni hota haii ye log china se isliye saal piche haii aur rhenge govt ki bkwas app itne paisa hai govt k pas still ek application dhang k nhi hai jha smooth booking ho,46,224
32f7d699-0bac-4aa0-abe6-f8d6387ae67b,rajat sharma,awesome 👌 👏 👍 😍 💖 🆒️,5,awesome,1,7
ce35b9b0-af7a-42e2-a087-6ff54ecf3f7a,Hindavi Tea,every time password issue showing,1,every time password issue showing,5,33
7869d8e9-0e4c-424a-83ca-1f110aa77620,M S Pathan,very best and power Full 💪,5,best power full,3,15
6877a768-bce6-4b24-9209-c01cf821a8df,Sanjay Nehra,Needs to Improve IRCTC Application Features.,1,need improve irctc application feature,5,38
6bf9db18-67e1-45ba-9b2d-73f3a8bce21f,Lucky Kumar,very nice,5,nice,1,4
2f88bcd8-e5e1-4592-9c24-8e9f02c3cfc0,Abhay Singh Rajpurohit,excellent,5,excellent,1,9
0ba5e66f-64f8-4029-a85f-d1d1672d1423,Vibhav,they want to authenticate user with aadhar card and that is really good step but at the same time they dont know how to do that... i have been trying on daily basis as my routine to authenticate myself for last 4-5 months and still unable to do that for irctc : nothing worse can be done by you but deep in my heart i know you definetly got potential to do worser. ideology is simple of yours: get as worst review as possible cuz we are too thick skined to be cured...,1,want authenticate user aadhar card really good step time dont know trying daily basis routine authenticate last month still unable irctc nothing worse done deep heart know definetly got potential worser ideology simple get worst review possible cuz thick skined cured,41,267
dbaddb0f-b538-4fba-97c6-4cd336538a2e,Kaluram Prajapat,very good,5,good,1,4
5ee5842c-7603-433f-87a5-35e529eaba8e,KARTHIKEYAN NAGARAJAN,"Some time travel insurance is disabled why? Recently I booked 2 tickets under senior citizen lower berth quote, for which confirmed berths were available. But during booking added a 22 year old. Entire allotment goes to Waiting List. Hence I had to cancel the ticket and lost a amount of Rs 135. It is like a gambling. Very pathetic. Why it is not alloting, confirmed ticket for SS and W/L for others in the same ticket?",2,time travel insurance disabled recently booked ticket senior citizen lower berth quote confirmed berth available booking added year old entire allotment go waiting list hence cancel ticket lost amount r like gambling pathetic alloting confirmed ticket s wl others ticket,40,270
b560f303-29f1-4fcb-a7f1-e8586ce3681a,Vasant Jain,Very good app I request to introduce preferred coach input while WL RAC booking,5,good app request introduce preferred coach input wl rac booking,10,63
16f1db29-550d-49c2-a0ff-4d343025f2c6,K Srinivas Rao,unable to open in spite of multiple install and installs .plz fix the bug,1,unable open spite multiple install installs plz fix bug,9,55
cb8d5aec-ee91-4569-b4bb-925db3d95c6f,Subhas Maity,very very good,5,good,1,4
fc47ab36-f545-4c6a-8c86-582940bd839f,ameer khusroo33,"One of the worst application, takes minutes to process payment and deduction is instant but refund process is way slow. Irrespective of the outcome they just want to deduct money, what's the point in deduction when the ticket itself isn't confirmed.",1,one worst application take minute process payment deduction instant refund process way slow irrespective outcome want deduct money whats point deduction ticket isnt confirmed,24,174
01c168e6-0ff3-4bb7-bd02-b4e7bd7c5ab6,sachin verma,doesn't respond in time,1,doesnt respond time,3,19
3d2db5c4-d7e2-4e54-baea-fcb3b1d99b18,Pankaj verma,easy to use and good experience with booking of tatkal tickets. hope some more facilities provided to irctc customer's to get ride of the hectic line of railway reservation counter on railway stations. Highly obliged and thanks to Indian railways to provide the facility of IRCTC APP FOR CUSTOMER'S.,5,easy use good experience booking tatkal ticket hope facility provided irctc customer get ride hectic line railway reservation counter railway station highly obliged thanks indian railway provide facility irctc app customer,31,222
67b9c996-411f-4f41-b83b-8431583a2fd5,Sai Mani,"one of the worst app in India,",1,one worst app india,4,19
20995c9a-18ab-4a36-9abe-b56297d6d5c3,Bipin Singh,not refund amount very froud aap,1,refund amount froud aap,4,23
c1c1f355-5918-4d98-9462-ce1681e2ce84,Kalai Selvam,"Most worst app every I saw. Technology is going so fast and nice. Still hook on to old models without upgrading. Every time booking tickets in App, it will logout and say that transaction failed. Money got stuck with IRCTC. Basic common sense while creating the app is when someone goes to other app for doing payment. This app should be active, this will log out. Such a Nonsense app by Government, better give this to private sector they will make and manage better apps.",1,worst app every saw technology going fast nice still hook old model without upgrading every time booking ticket app logout say transaction failed money got stuck irctc basic common sense creating app someone go app payment app active log nonsense app government better give private sector make manage better apps,50,312
cecef9a1-ec1e-4c7e-85e6-dc21786d5e59,PITHANI APPALA RAJU,good good,5,good good,2,9
aa5e75e6-2e05-4a0b-b69f-0919a6af22fb,Mubeen Ahmed,This is very helpful for Indians citizen,5,helpful indian citizen,3,22
7f3602fd-b9a0-4cd9-8870-35abb169f8d5,Ganta Venkataramana,waste train destination 2hr late.indian railways ever day every train late this puri_tirupathi train late I don't,1,waste train destination hr lateindian railway ever day every train late puritirupathi train late dont,15,101
f031eba1-90ba-45e5-bf1e-be04fe35fa77,Sajeev G,Irritating app. Forced to use the app due to necessity.,1,irritating app forced use app due necessity,7,43
55ecab22-364a-406e-b096-273e2eb890b9,Akshay Survase,Aadhar linking problem,1,aadhar linking problem,3,22
2cd6ec2e-ab6a-45a6-a091-e466772c70fc,vishnu shankar singh,most useless app it shouldn't deserve any star,1,useless app shouldnt deserve star,5,33
45768d5f-7b6f-4366-ae76-d3d80087b08c,Rahul All creator,this app takkal boking time not working and show erro again and again very slow server at tatkal booking time so please resolve this issue,1,app takkal boking time working show erro slow server tatkal booking time please resolve issue,15,93
8938a1f0-7c3c-481c-8613-9e0a8808e9ea,Ravikanth Cheedella,super app,5,super app,2,9
4f666603-e87d-430a-9983-3b77d8b80895,SUNIL KUMAR YADAV,very nice,4,nice,1,4
093a3508-93a3-40a3-b6df-7a1733ec35a3,Brijesh Upadhyay,"Simple thing made very difficult to do. If there is any mismatch in adhar detail or any server issue during new adhar authentication for tatkal booking, error message just says ""Unable to process your request"". How on earth we would know what is wrong. On top of this there are only few attempts allowed each day",2,simple thing made difficult mismatch adhar detail server issue new adhar authentication tatkal booking error message say unable process request earth would know wrong top attempt allowed day,28,190
25775bd3-a9b2-4fa5-958c-ef0d0047ea36,Ashok Gaund,आईआरसीटीसी रेलवे मुझे अच्छा लगाअप में अप में कि मैं बुकिंग कर सकता हूं मुझे लाइन लगाना नहीं पड़ता है ना मुझे भागना पड़ता है यह सुविधा अच्छा है,5,,0,0
53d9595f-fecb-4337-9db5-6b5f6bdbabbf,Selvaraman,waste of time to download..,1,waste time download,3,19
447e7fe3-f25c-434f-8d03-0486288874ef,Kaushika Trivedi,good service,5,good service,2,12
0c6c04b5-e2ab-4451-80b1-a25152f31ccf,Saji Paulose,whenever I am trying to link my Aadhar number an error occurring and getting failed.....😢😢,1,whenever trying link aadhar number error occurring getting failed,9,65
42f3da45-8987-4591-ac34-e0cdb2c2c64e,Jatin navlani,"Many bugs, have to login again and again, booking tatkal ticket is almost impossible on this Bogus app.",1,many bug login booking tatkal ticket almost impossible bogus app,10,64
23bebd97-8877-4079-9ed7-9a6818e9f468,Akshay B,UPDATE: 05/11/25 Much improvement and modifications since a year. Thank you. ✅✅,4,update much improvement modification since year thank,7,53
999da3f7-e9f3-490d-b189-30258c5a6dfe,Logical Master 0.42,bilkul ghatiya app,1,bilkul ghatiya app,3,18
